match_api_id,date,season,team_id,wins,draws,losses
483302,2008-12-14 00:00:00,2008/2009,8592,8,7,2
539712,2008-12-14 00:00:00,2008/2009,8600,6,3,6
530345,2008-12-14 00:00:00,2008/2009,8603,5,3,6
539716,2008-12-14 00:00:00,2008/2009,8636,11,3,1
483304,2008-12-14 00:00:00,2008/2009,8639,6,8,3
489211,2008-12-14 00:00:00,2008/2009,8654,5,3,8
530349,2008-12-14 00:00:00,2008/2009,8661,3,4,7
539711,2008-12-14 00:00:00,2008/2009,8686,6,2,6
483300,2008-12-14 00:00:00,2008/2009,8689,6,5,6
539715,2008-12-14 00:00:00,2008/2009,8690,3,3,9
530346,2008-12-14 00:00:00,2008/2009,8696,4,4,6
483300,2008-12-14 00:00:00,2008/2009,9746,3,3,11
483302,2008-12-14 00:00:00,2008/2009,9748,10,4,3
530347,2008-12-14 00:00:00,2008/2009,9783,7,3,4
483304,2008-12-14 00:00:00,2008/2009,9831,8,5,4
530352,2008-12-14 00:00:00,2008/2009,9864,5,3,6
530346,2008-12-14 00:00:00,2008/2009,9865,4,3,7
530344,2008-12-14 00:00:00,2008/2009,9869,6,0,8
539715,2008-12-14 00:00:00,2008/2009,9882,4,4,6
539710,2008-12-14 00:00:00,2008/2009,9885,9,3,3
530345,2008-12-14 00:00:00,2008/2009,9906,7,3,4
499469,2008-12-14 00:00:00,2008/2009,10189,7,5,4
530350,2008-12-14 00:00:00,2008/2009,10205,8,5,1
539714,2008-12-14 00:00:00,2008/2009,10233,7,4,4
489208,2008-12-14 00:00:00,2008/2009,10261,3,7,6
530347,2008-12-14 00:00:00,2008/2009,10281,6,2,6
483309,2008-12-20 00:00:00,2008/2009,7819,5,8,5
489219,2008-12-20 00:00:00,2008/2009,8462,6,5,6
489221,2008-12-20 00:00:00,2008/2009,8472,5,3,9
539720,2008-12-20 00:00:00,2008/2009,8540,7,2,7
539720,2008-12-20 00:00:00,2008/2009,8543,7,3,6
489218,2008-12-20 00:00:00,2008/2009,8549,5,5,7
539719,2008-12-20 00:00:00,2008/2009,8551,5,4,7
530360,2008-12-20 00:00:00,2008/2009,8558,3,4,8
489219,2008-12-20 00:00:00,2008/2009,8559,6,2,9
483317,2008-12-20 00:00:00,2008/2009,8583,5,5,8
530359,2008-12-20 00:00:00,2008/2009,8633,8,2,5
539719,2008-12-20 00:00:00,2008/2009,8636,12,3,1
483311,2008-12-20 00:00:00,2008/2009,8639,7,8,3
489214,2008-12-20 00:00:00,2008/2009,8654,5,4,8
489217,2008-12-20 00:00:00,2008/2009,8655,3,4,10
489221,2008-12-20 00:00:00,2008/2009,8667,7,6,4
483310,2008-12-20 00:00:00,2008/2009,8682,7,3,8
483312,2008-12-20 00:00:00,2008/2009,8689,7,5,6
483311,2008-12-20 00:00:00,2008/2009,9746,3,3,12
483309,2008-12-20 00:00:00,2008/2009,9748,10,5,3
483315,2008-12-20 00:00:00,2008/2009,9830,5,4,9
483318,2008-12-20 00:00:00,2008/2009,9831,8,5,5
483312,2008-12-20 00:00:00,2008/2009,9851,7,10,1
483317,2008-12-20 00:00:00,2008/2009,9853,5,1,12
483310,2008-12-20 00:00:00,2008/2009,9855,5,7,6
483315,2008-12-20 00:00:00,2008/2009,9874,1,10,7
489218,2008-12-20 00:00:00,2008/2009,9879,5,6,5
530360,2008-12-20 00:00:00,2008/2009,9906,8,3,4
483318,2008-12-20 00:00:00,2008/2009,9941,8,6,4
489217,2008-12-20 00:00:00,2008/2009,10194,5,5,7
489214,2008-12-20 00:00:00,2008/2009,10252,9,4,4
530359,2008-12-20 00:00:00,2008/2009,10267,9,3,3
530357,2008-12-21 00:00:00,2008/2009,8302,9,3,3
530362,2008-12-21 00:00:00,2008/2009,8305,5,6,4
530353,2008-12-21 00:00:00,2008/2009,8315,4,4,7
530362,2008-12-21 00:00:00,2008/2009,8371,1,6,8
530361,2008-12-21 00:00:00,2008/2009,8388,4,2,9
489220,2008-12-21 00:00:00,2008/2009,8456,5,3,9
530356,2008-12-21 00:00:00,2008/2009,8479,3,4,8
483313,2008-12-21 00:00:00,2008/2009,8481,5,7,6
539718,2008-12-21 00:00:00,2008/2009,8524,7,3,6
539722,2008-12-21 00:00:00,2008/2009,8529,6,2,8
539723,2008-12-21 00:00:00,2008/2009,8530,6,4,6
539724,2008-12-21 00:00:00,2008/2009,8533,2,3,11
539725,2008-12-21 00:00:00,2008/2009,8535,9,2,5
539717,2008-12-21 00:00:00,2008/2009,8564,9,3,4
489216,2008-12-21 00:00:00,2008/2009,8586,5,4,8
483313,2008-12-21 00:00:00,2008/2009,8592,8,8,2
539717,2008-12-21 00:00:00,2008/2009,8600,6,4,6
530353,2008-12-21 00:00:00,2008/2009,8603,5,3,7
530358,2008-12-21 00:00:00,2008/2009,8634,12,2,1
489213,2008-12-21 00:00:00,2008/2009,8650,11,5,1
489220,2008-12-21 00:00:00,2008/2009,8659,3,3,11
530357,2008-12-21 00:00:00,2008/2009,8661,3,4,8
539723,2008-12-21 00:00:00,2008/2009,8686,7,2,6
539722,2008-12-21 00:00:00,2008/2009,8690,3,3,10
530355,2008-12-21 00:00:00,2008/2009,8696,4,5,6
530356,2008-12-21 00:00:00,2008/2009,9783,7,3,5
539721,2008-12-21 00:00:00,2008/2009,9804,3,3,10
489213,2008-12-21 00:00:00,2008/2009,9825,9,3,5
483314,2008-12-21 00:00:00,2008/2009,9827,9,5,4
483314,2008-12-21 00:00:00,2008/2009,9829,6,5,7
483316,2008-12-21 00:00:00,2008/2009,9847,10,2,6
539726,2008-12-21 00:00:00,2008/2009,9857,3,5,8
530355,2008-12-21 00:00:00,2008/2009,9864,6,3,6
530354,2008-12-21 00:00:00,2008/2009,9865,4,4,7
530354,2008-12-21 00:00:00,2008/2009,9869,6,0,9
483316,2008-12-21 00:00:00,2008/2009,9873,3,5,10
539721,2008-12-21 00:00:00,2008/2009,9875,9,3,4
539725,2008-12-21 00:00:00,2008/2009,9882,5,4,6
539718,2008-12-21 00:00:00,2008/2009,9885,10,3,3
539726,2008-12-21 00:00:00,2008/2009,9888,2,7,7
530358,2008-12-21 00:00:00,2008/2009,10205,8,5,2
539724,2008-12-21 00:00:00,2008/2009,10233,7,5,4
489216,2008-12-21 00:00:00,2008/2009,10261,4,7,6
530361,2008-12-21 00:00:00,2008/2009,10281,7,2,6
489215,2008-12-22 00:00:00,2008/2009,8455,11,4,2
489215,2008-12-22 00:00:00,2008/2009,8668,7,4,6
489232,2008-12-26 00:00:00,2008/2009,8455,11,5,2
489228,2008-12-26 00:00:00,2008/2009,8456,5,3,10
489229,2008-12-26 00:00:00,2008/2009,8462,6,5,7
489224,2008-12-26 00:00:00,2008/2009,8472,6,3,9
489231,2008-12-26 00:00:00,2008/2009,8528,6,4,7
489227,2008-12-26 00:00:00,2008/2009,8549,5,5,8
489222,2008-12-26 00:00:00,2008/2009,8559,7,2,9
489225,2008-12-26 00:00:00,2008/2009,8586,5,4,9
489222,2008-12-26 00:00:00,2008/2009,8650,11,6,1
489229,2008-12-26 00:00:00,2008/2009,8654,5,4,9
489224,2008-12-26 00:00:00,2008/2009,8655,4,4,10
489232,2008-12-26 00:00:00,2008/2009,8659,4,3,11
489228,2008-12-26 00:00:00,2008/2009,8667,7,6,5
489227,2008-12-26 00:00:00,2008/2009,8668,7,5,6
489226,2008-12-26 00:00:00,2008/2009,9825,9,4,5
489225,2008-12-26 00:00:00,2008/2009,9879,6,6,5
489230,2008-12-26 00:00:00,2008/2009,10194,5,5,8
489226,2008-12-26 00:00:00,2008/2009,10252,10,4,4
489230,2008-12-26 00:00:00,2008/2009,10260,9,5,2
489231,2008-12-26 00:00:00,2008/2009,10261,5,7,6
489239,2008-12-28 00:00:00,2008/2009,8455,12,5,2
489238,2008-12-28 00:00:00,2008/2009,8456,6,3,10
489234,2008-12-28 00:00:00,2008/2009,8462,6,5,8
489236,2008-12-28 00:00:00,2008/2009,8472,6,4,9
489240,2008-12-28 00:00:00,2008/2009,8528,7,4,7
489240,2008-12-28 00:00:00,2008/2009,8559,7,2,10
489241,2008-12-28 00:00:00,2008/2009,8586,5,5,9
489237,2008-12-28 00:00:00,2008/2009,8650,12,6,1
489235,2008-12-28 00:00:00,2008/2009,8654,6,4,9
489238,2008-12-28 00:00:00,2008/2009,8655,4,5,10
489241,2008-12-28 00:00:00,2008/2009,8659,4,3,12
489236,2008-12-28 00:00:00,2008/2009,8668,8,5,6
489234,2008-12-28 00:00:00,2008/2009,9825,9,5,5
489239,2008-12-28 00:00:00,2008/2009,9879,6,7,5
489235,2008-12-28 00:00:00,2008/2009,10194,5,5,9
489237,2008-12-28 00:00:00,2008/2009,10261,5,7,7
489233,2008-12-29 00:00:00,2008/2009,8549,5,5,9
489233,2008-12-29 00:00:00,2008/2009,10260,10,5,2
489242,2008-12-30 00:00:00,2008/2009,8667,7,6,6
489242,2008-12-30 00:00:00,2008/2009,10252,10,5,4
530368,2009-01-03 00:00:00,2008/2009,8634,13,2,1
530368,2009-01-03 00:00:00,2008/2009,8661,3,5,8
530370,2009-01-03 00:00:00,2008/2009,9906,9,3,4
530370,2009-01-03 00:00:00,2008/2009,10267,9,3,4
530367,2009-01-04 00:00:00,2008/2009,8302,9,4,3
530363,2009-01-04 00:00:00,2008/2009,8305,5,6,5
530371,2009-01-04 00:00:00,2008/2009,8315,5,4,7
530367,2009-01-04 00:00:00,2008/2009,8371,2,6,8
530366,2009-01-04 00:00:00,2008/2009,8388,5,2,9
530366,2009-01-04 00:00:00,2008/2009,8479,3,4,9
530371,2009-01-04 00:00:00,2008/2009,8558,3,4,9
530372,2009-01-04 00:00:00,2008/2009,8603,5,3,8
530369,2009-01-04 00:00:00,2008/2009,8633,9,2,5
530365,2009-01-04 00:00:00,2008/2009,8696,4,6,6
530363,2009-01-04 00:00:00,2008/2009,9783,8,3,5
530364,2009-01-04 00:00:00,2008/2009,9864,6,4,6
530372,2009-01-04 00:00:00,2008/2009,9865,4,4,8
530364,2009-01-04 00:00:00,2008/2009,9869,7,0,9
530369,2009-01-04 00:00:00,2008/2009,10205,8,5,3
530365,2009-01-04 00:00:00,2008/2009,10281,7,2,7
530382,2009-01-10 00:00:00,2008/2009,8302,9,5,3
489247,2009-01-10 00:00:00,2008/2009,8472,6,4,10
539732,2009-01-10 00:00:00,2008/2009,8529,6,3,8
489247,2009-01-10 00:00:00,2008/2009,8549,5,5,10
489244,2009-01-10 00:00:00,2008/2009,8559,7,2,11
483319,2009-01-10 00:00:00,2008/2009,8583,5,5,9
483319,2009-01-10 00:00:00,2008/2009,8592,8,8,3
539732,2009-01-10 00:00:00,2008/2009,8636,13,3,1
489251,2009-01-10 00:00:00,2008/2009,8650,13,6,1
489248,2009-01-10 00:00:00,2008/2009,8654,7,4,9
489245,2009-01-10 00:00:00,2008/2009,8659,5,3,12
489246,2009-01-10 00:00:00,2008/2009,8667,7,6,7
489246,2009-01-10 00:00:00,2008/2009,8668,9,5,6
483323,2009-01-10 00:00:00,2008/2009,8689,7,5,7
483321,2009-01-10 00:00:00,2008/2009,9746,3,3,13
483323,2009-01-10 00:00:00,2008/2009,9748,11,5,3
530382,2009-01-10 00:00:00,2008/2009,9783,9,3,5
539736,2009-01-10 00:00:00,2008/2009,9804,4,3,10
489244,2009-01-10 00:00:00,2008/2009,9825,10,5,5
483324,2009-01-10 00:00:00,2008/2009,9829,6,5,8
483324,2009-01-10 00:00:00,2008/2009,9830,5,5,9
483326,2009-01-10 00:00:00,2008/2009,9851,8,10,1
483327,2009-01-10 00:00:00,2008/2009,9853,6,1,12
483326,2009-01-10 00:00:00,2008/2009,9855,6,7,6
483327,2009-01-10 00:00:00,2008/2009,9874,1,11,7
483321,2009-01-10 00:00:00,2008/2009,9941,8,7,4
489251,2009-01-10 00:00:00,2008/2009,10194,5,5,10
530381,2009-01-10 00:00:00,2008/2009,10205,8,5,4
539736,2009-01-10 00:00:00,2008/2009,10233,8,5,4
489245,2009-01-10 00:00:00,2008/2009,10252,11,5,4
489248,2009-01-10 00:00:00,2008/2009,10261,5,7,8
530381,2009-01-10 00:00:00,2008/2009,10267,10,3,4
530378,2009-01-11 00:00:00,2008/2009,8305,5,6,6
530375,2009-01-11 00:00:00,2008/2009,8315,5,5,7
530379,2009-01-11 00:00:00,2008/2009,8371,2,7,8
530378,2009-01-11 00:00:00,2008/2009,8388,5,2,10
489243,2009-01-11 00:00:00,2008/2009,8455,12,6,2
530377,2009-01-11 00:00:00,2008/2009,8479,4,4,9
539727,2009-01-11 00:00:00,2008/2009,8524,7,3,7
489252,2009-01-11 00:00:00,2008/2009,8528,8,4,7
539731,2009-01-11 00:00:00,2008/2009,8530,7,4,6
539733,2009-01-11 00:00:00,2008/2009,8533,2,3,12
539735,2009-01-11 00:00:00,2008/2009,8535,10,2,5
539727,2009-01-11 00:00:00,2008/2009,8540,7,2,8
539728,2009-01-11 00:00:00,2008/2009,8543,8,3,6
539734,2009-01-11 00:00:00,2008/2009,8551,5,4,8
530376,2009-01-11 00:00:00,2008/2009,8558,3,5,9
539729,2009-01-11 00:00:00,2008/2009,8564,10,3,4
489252,2009-01-11 00:00:00,2008/2009,8586,5,5,10
539730,2009-01-11 00:00:00,2008/2009,8600,6,4,7
530374,2009-01-11 00:00:00,2008/2009,8603,5,3,9
530380,2009-01-11 00:00:00,2008/2009,8633,10,2,5
530379,2009-01-11 00:00:00,2008/2009,8634,14,2,1
530380,2009-01-11 00:00:00,2008/2009,8661,3,5,9
539729,2009-01-11 00:00:00,2008/2009,8686,7,2,7
539728,2009-01-11 00:00:00,2008/2009,8690,3,4,10
530377,2009-01-11 00:00:00,2008/2009,8696,5,6,6
483320,2009-01-11 00:00:00,2008/2009,9827,10,5,4
483320,2009-01-11 00:00:00,2008/2009,9847,10,3,6
539733,2009-01-11 00:00:00,2008/2009,9857,3,6,8
530374,2009-01-11 00:00:00,2008/2009,9864,7,4,6
530376,2009-01-11 00:00:00,2008/2009,9865,5,4,8
530373,2009-01-11 00:00:00,2008/2009,9869,7,0,10
539731,2009-01-11 00:00:00,2008/2009,9875,9,3,5
539730,2009-01-11 00:00:00,2008/2009,9882,5,4,7
539734,2009-01-11 00:00:00,2008/2009,9885,11,3,3
539735,2009-01-11 00:00:00,2008/2009,9888,2,8,7
530375,2009-01-11 00:00:00,2008/2009,9906,9,3,5
489243,2009-01-11 00:00:00,2008/2009,10260,11,5,2
530373,2009-01-11 00:00:00,2008/2009,10281,7,2,8
489212,2009-01-14 00:00:00,2008/2009,8528,9,4,7
539636,2009-01-14 00:00:00,2008/2009,8686,7,3,7
539636,2009-01-14 00:00:00,2008/2009,9882,5,5,7
489212,2009-01-14 00:00:00,2008/2009,10260,12,5,2
530449,2009-01-17 00:00:00,2008/2009,8302,10,5,3
530449,2009-01-17 00:00:00,2008/2009,8388,6,2,10
489262,2009-01-17 00:00:00,2008/2009,8455,12,6,3
489257,2009-01-17 00:00:00,2008/2009,8456,6,4,10
489254,2009-01-17 00:00:00,2008/2009,8472,6,5,10
483338,2009-01-17 00:00:00,2008/2009,8481,6,7,6
489257,2009-01-17 00:00:00,2008/2009,8528,9,4,8
539737,2009-01-17 00:00:00,2008/2009,8535,10,2,6
489260,2009-01-17 00:00:00,2008/2009,8549,5,6,10
539740,2009-01-17 00:00:00,2008/2009,8551,5,4,9
489259,2009-01-17 00:00:00,2008/2009,8559,7,2,12
539737,2009-01-17 00:00:00,2008/2009,8564,10,4,4
483335,2009-01-17 00:00:00,2008/2009,8583,5,5,10
483333,2009-01-17 00:00:00,2008/2009,8592,9,8,3
530450,2009-01-17 00:00:00,2008/2009,8634,15,2,1
489258,2009-01-17 00:00:00,2008/2009,8655,4,6,10
489260,2009-01-17 00:00:00,2008/2009,8659,5,3,13
489261,2009-01-17 00:00:00,2008/2009,8667,7,6,8
483337,2009-01-17 00:00:00,2008/2009,8682,7,3,9
483332,2009-01-17 00:00:00,2008/2009,8689,7,6,7
539740,2009-01-17 00:00:00,2008/2009,8690,3,4,11
483333,2009-01-17 00:00:00,2008/2009,9746,3,3,14
483330,2009-01-17 00:00:00,2008/2009,9748,11,6,3
530450,2009-01-17 00:00:00,2008/2009,9783,9,3,6
489261,2009-01-17 00:00:00,2008/2009,9825,11,5,5
483334,2009-01-17 00:00:00,2008/2009,9827,11,5,4
483334,2009-01-17 00:00:00,2008/2009,9830,6,5,9
483335,2009-01-17 00:00:00,2008/2009,9831,8,6,5
483337,2009-01-17 00:00:00,2008/2009,9853,6,1,13
483330,2009-01-17 00:00:00,2008/2009,9855,6,7,7
483332,2009-01-17 00:00:00,2008/2009,9873,3,6,10
483338,2009-01-17 00:00:00,2008/2009,9941,9,7,4
489262,2009-01-17 00:00:00,2008/2009,10194,5,6,10
489254,2009-01-17 00:00:00,2008/2009,10252,12,5,4
489259,2009-01-17 00:00:00,2008/2009,10260,13,5,2
489258,2009-01-17 00:00:00,2008/2009,10261,5,8,8
483329,2009-01-18 00:00:00,2008/2009,7819,5,8,6
530448,2009-01-18 00:00:00,2008/2009,8305,5,6,7
530383,2009-01-18 00:00:00,2008/2009,8315,6,5,7
530451,2009-01-18 00:00:00,2008/2009,8371,2,7,9
489255,2009-01-18 00:00:00,2008/2009,8462,6,5,9
530447,2009-01-18 00:00:00,2008/2009,8479,4,5,9
539746,2009-01-18 00:00:00,2008/2009,8524,7,3,8
539745,2009-01-18 00:00:00,2008/2009,8529,6,4,8
539744,2009-01-18 00:00:00,2008/2009,8530,7,4,7
539743,2009-01-18 00:00:00,2008/2009,8533,2,4,12
539739,2009-01-18 00:00:00,2008/2009,8540,8,2,8
539742,2009-01-18 00:00:00,2008/2009,8543,9,3,6
530445,2009-01-18 00:00:00,2008/2009,8558,3,6,9
489255,2009-01-18 00:00:00,2008/2009,8586,5,5,11
539745,2009-01-18 00:00:00,2008/2009,8600,6,5,7
530446,2009-01-18 00:00:00,2008/2009,8603,5,3,10
530451,2009-01-18 00:00:00,2008/2009,8633,11,2,5
539746,2009-01-18 00:00:00,2008/2009,8636,13,4,1
483331,2009-01-18 00:00:00,2008/2009,8639,8,8,3
489256,2009-01-18 00:00:00,2008/2009,8654,7,5,9
530452,2009-01-18 00:00:00,2008/2009,8661,3,5,10
539738,2009-01-18 00:00:00,2008/2009,8686,8,3,7
530448,2009-01-18 00:00:00,2008/2009,8696,5,7,6
539738,2009-01-18 00:00:00,2008/2009,9804,4,3,11
483329,2009-01-18 00:00:00,2008/2009,9829,6,5,9
483336,2009-01-18 00:00:00,2008/2009,9847,10,3,7
483331,2009-01-18 00:00:00,2008/2009,9851,9,10,1
539744,2009-01-18 00:00:00,2008/2009,9857,3,7,8
530445,2009-01-18 00:00:00,2008/2009,9864,8,4,6
530444,2009-01-18 00:00:00,2008/2009,9865,5,5,8
530447,2009-01-18 00:00:00,2008/2009,9869,8,0,10
483336,2009-01-18 00:00:00,2008/2009,9874,2,11,7
539743,2009-01-18 00:00:00,2008/2009,9875,10,3,5
489256,2009-01-18 00:00:00,2008/2009,9879,6,8,5
539739,2009-01-18 00:00:00,2008/2009,9882,5,5,8
539742,2009-01-18 00:00:00,2008/2009,9885,12,3,3
539741,2009-01-18 00:00:00,2008/2009,9888,3,8,7
530444,2009-01-18 00:00:00,2008/2009,9906,9,3,6
530452,2009-01-18 00:00:00,2008/2009,10205,8,6,4
539741,2009-01-18 00:00:00,2008/2009,10233,9,5,4
530383,2009-01-18 00:00:00,2008/2009,10267,10,4,4
530446,2009-01-18 00:00:00,2008/2009,10281,7,2,9
489253,2009-01-19 00:00:00,2008/2009,8650,13,7,1
489253,2009-01-19 00:00:00,2008/2009,8668,10,5,6
530455,2009-01-24 00:00:00,2008/2009,8371,2,7,10
530453,2009-01-24 00:00:00,2008/2009,8388,6,2,11
539752,2009-01-24 00:00:00,2008/2009,8533,3,4,12
539753,2009-01-24 00:00:00,2008/2009,8535,10,2,7
530453,2009-01-24 00:00:00,2008/2009,8634,16,2,1
539752,2009-01-24 00:00:00,2008/2009,8690,3,4,12
539753,2009-01-24 00:00:00,2008/2009,9885,12,4,3
530455,2009-01-24 00:00:00,2008/2009,10205,9,6,4
530457,2009-01-25 00:00:00,2008/2009,8302,11,5,3
530458,2009-01-25 00:00:00,2008/2009,8305,5,6,8
530462,2009-01-25 00:00:00,2008/2009,8315,7,5,7
530459,2009-01-25 00:00:00,2008/2009,8479,5,5,9
539750,2009-01-25 00:00:00,2008/2009,8524,8,3,8
539751,2009-01-25 00:00:00,2008/2009,8529,7,4,8
539747,2009-01-25 00:00:00,2008/2009,8530,7,4,8
539758,2009-01-25 00:00:00,2008/2009,8540,9,2,8
539751,2009-01-25 00:00:00,2008/2009,8543,9,4,6
539750,2009-01-25 00:00:00,2008/2009,8551,6,4,9
530460,2009-01-25 00:00:00,2008/2009,8558,3,6,10
539754,2009-01-25 00:00:00,2008/2009,8564,11,4,4
539758,2009-01-25 00:00:00,2008/2009,8600,6,5,8
530459,2009-01-25 00:00:00,2008/2009,8603,6,3,10
530454,2009-01-25 00:00:00,2008/2009,8633,12,2,5
539756,2009-01-25 00:00:00,2008/2009,8636,13,4,2
530456,2009-01-25 00:00:00,2008/2009,8661,3,5,11
539755,2009-01-25 00:00:00,2008/2009,8686,9,3,7
530457,2009-01-25 00:00:00,2008/2009,8696,6,7,6
530454,2009-01-25 00:00:00,2008/2009,9783,9,3,7
539757,2009-01-25 00:00:00,2008/2009,9804,4,3,12
539754,2009-01-25 00:00:00,2008/2009,9857,4,7,8
530461,2009-01-25 00:00:00,2008/2009,9864,9,4,6
530462,2009-01-25 00:00:00,2008/2009,9865,5,6,8
530458,2009-01-25 00:00:00,2008/2009,9869,8,0,11
539755,2009-01-25 00:00:00,2008/2009,9875,10,3,6
539756,2009-01-25 00:00:00,2008/2009,9882,5,5,9
539757,2009-01-25 00:00:00,2008/2009,9888,3,8,8
530461,2009-01-25 00:00:00,2008/2009,9906,9,4,6
539747,2009-01-25 00:00:00,2008/2009,10233,10,5,4
530456,2009-01-25 00:00:00,2008/2009,10267,10,4,5
530460,2009-01-25 00:00:00,2008/2009,10281,7,2,10
489267,2009-01-27 00:00:00,2008/2009,8462,6,6,9
489263,2009-01-27 00:00:00,2008/2009,8472,6,5,11
489264,2009-01-27 00:00:00,2008/2009,8586,5,6,11
489266,2009-01-27 00:00:00,2008/2009,8659,6,3,13
489263,2009-01-27 00:00:00,2008/2009,9879,6,8,6
489264,2009-01-27 00:00:00,2008/2009,10194,5,6,11
489267,2009-01-27 00:00:00,2008/2009,10252,13,5,4
489266,2009-01-27 00:00:00,2008/2009,10260,14,5,2
489272,2009-01-28 00:00:00,2008/2009,8455,13,6,3
489270,2009-01-28 00:00:00,2008/2009,8456,7,4,10
539767,2009-01-28 00:00:00,2008/2009,8524,8,3,9
489268,2009-01-28 00:00:00,2008/2009,8528,9,4,9
539768,2009-01-28 00:00:00,2008/2009,8529,8,4,8
539765,2009-01-28 00:00:00,2008/2009,8530,7,5,8
539761,2009-01-28 00:00:00,2008/2009,8533,4,4,12
539760,2009-01-28 00:00:00,2008/2009,8535,10,2,8
539759,2009-01-28 00:00:00,2008/2009,8540,10,2,8
539763,2009-01-28 00:00:00,2008/2009,8543,9,4,7
489272,2009-01-28 00:00:00,2008/2009,8549,5,6,11
539768,2009-01-28 00:00:00,2008/2009,8551,7,4,9
489271,2009-01-28 00:00:00,2008/2009,8559,7,2,13
539766,2009-01-28 00:00:00,2008/2009,8564,12,4,4
539764,2009-01-28 00:00:00,2008/2009,8600,6,5,9
539765,2009-01-28 00:00:00,2008/2009,8636,14,4,2
489268,2009-01-28 00:00:00,2008/2009,8650,13,8,1
489265,2009-01-28 00:00:00,2008/2009,8654,8,5,9
489271,2009-01-28 00:00:00,2008/2009,8655,5,6,10
489265,2009-01-28 00:00:00,2008/2009,8667,7,6,9
489269,2009-01-28 00:00:00,2008/2009,8668,10,6,6
539759,2009-01-28 00:00:00,2008/2009,8686,10,3,7
539762,2009-01-28 00:00:00,2008/2009,8690,3,4,13
539762,2009-01-28 00:00:00,2008/2009,9804,4,4,12
489269,2009-01-28 00:00:00,2008/2009,9825,12,5,5
539767,2009-01-28 00:00:00,2008/2009,9857,4,7,9
539760,2009-01-28 00:00:00,2008/2009,9875,10,3,7
539763,2009-01-28 00:00:00,2008/2009,9882,5,5,10
539764,2009-01-28 00:00:00,2008/2009,9885,13,4,3
539761,2009-01-28 00:00:00,2008/2009,9888,3,9,8
539766,2009-01-28 00:00:00,2008/2009,10233,10,6,4
489270,2009-01-28 00:00:00,2008/2009,10261,5,8,9
499470,2009-01-30 00:00:00,2008/2009,9790,10,3,4
499470,2009-01-30 00:00:00,2008/2009,9823,10,5,2
483345,2009-01-31 00:00:00,2008/2009,7819,5,9,6
499474,2009-01-31 00:00:00,2008/2009,8177,10,3,4
499471,2009-01-31 00:00:00,2008/2009,8178,10,2,5
499478,2009-01-31 00:00:00,2008/2009,8226,11,2,4
530471,2009-01-31 00:00:00,2008/2009,8315,7,5,8
530464,2009-01-31 00:00:00,2008/2009,8388,6,2,12
499478,2009-01-31 00:00:00,2008/2009,8398,3,4,10
489282,2009-01-31 00:00:00,2008/2009,8456,8,4,10
489279,2009-01-31 00:00:00,2008/2009,8462,6,6,10
483341,2009-01-31 00:00:00,2008/2009,8481,6,7,7
489276,2009-01-31 00:00:00,2008/2009,8528,9,5,9
539775,2009-01-31 00:00:00,2008/2009,8529,9,4,8
489277,2009-01-31 00:00:00,2008/2009,8549,5,6,12
489280,2009-01-31 00:00:00,2008/2009,8559,7,3,13
483339,2009-01-31 00:00:00,2008/2009,8583,5,5,11
489280,2009-01-31 00:00:00,2008/2009,8586,6,6,11
539770,2009-01-31 00:00:00,2008/2009,8600,7,5,9
530464,2009-01-31 00:00:00,2008/2009,8633,13,2,5
489274,2009-01-31 00:00:00,2008/2009,8654,9,5,9
489277,2009-01-31 00:00:00,2008/2009,8655,5,7,10
489281,2009-01-31 00:00:00,2008/2009,8659,6,3,14
489281,2009-01-31 00:00:00,2008/2009,8667,7,6,10
489273,2009-01-31 00:00:00,2008/2009,8668,10,7,6
483342,2009-01-31 00:00:00,2008/2009,8682,7,4,9
483339,2009-01-31 00:00:00,2008/2009,8689,7,7,7
499475,2009-01-31 00:00:00,2008/2009,8721,7,5,5
499475,2009-01-31 00:00:00,2008/2009,8722,7,1,9
483341,2009-01-31 00:00:00,2008/2009,9746,3,3,15
499472,2009-01-31 00:00:00,2008/2009,9788,3,2,12
499471,2009-01-31 00:00:00,2008/2009,9789,7,8,2
499474,2009-01-31 00:00:00,2008/2009,9810,5,4,8
489274,2009-01-31 00:00:00,2008/2009,9825,12,6,5
483344,2009-01-31 00:00:00,2008/2009,9829,6,6,9
483342,2009-01-31 00:00:00,2008/2009,9830,6,5,10
483348,2009-01-31 00:00:00,2008/2009,9831,9,6,5
483345,2009-01-31 00:00:00,2008/2009,9847,11,3,7
483346,2009-01-31 00:00:00,2008/2009,9851,9,10,2
483344,2009-01-31 00:00:00,2008/2009,9855,6,7,8
530471,2009-01-31 00:00:00,2008/2009,9864,9,5,6
483348,2009-01-31 00:00:00,2008/2009,9873,3,7,10
539770,2009-01-31 00:00:00,2008/2009,9875,10,3,8
489279,2009-01-31 00:00:00,2008/2009,9879,6,8,7
539775,2009-01-31 00:00:00,2008/2009,9885,13,4,4
499477,2009-01-31 00:00:00,2008/2009,9904,4,5,8
483346,2009-01-31 00:00:00,2008/2009,9941,10,7,4
499477,2009-01-31 00:00:00,2008/2009,10189,7,6,4
489282,2009-01-31 00:00:00,2008/2009,10194,5,6,12
489276,2009-01-31 00:00:00,2008/2009,10252,14,5,4
489273,2009-01-31 00:00:00,2008/2009,10260,15,5,2
499472,2009-01-31 00:00:00,2008/2009,10269,7,4,6
