match_api_id,date,season,team_id,wins,draws,losses
530618,2009-04-22 00:00:00,2008/2009,9783,13,7,11
530620,2009-04-22 00:00:00,2008/2009,9864,13,8,10
530618,2009-04-22 00:00:00,2008/2009,9865,10,7,14
489303,2009-04-22 00:00:00,2008/2009,10260,13,1,1
530615,2009-04-22 00:00:00,2008/2009,10267,15,7,9
530619,2009-04-23 00:00:00,2008/2009,8479,7,9,15
530614,2009-04-23 00:00:00,2008/2009,8558,6,11,14
530623,2009-04-23 00:00:00,2008/2009,8661,9,9,13
530616,2009-04-23 00:00:00,2008/2009,8696,9,9,13
530614,2009-04-23 00:00:00,2008/2009,9869,11,0,20
530616,2009-04-23 00:00:00,2008/2009,9906,14,7,10
530619,2009-04-23 00:00:00,2008/2009,10205,13,10,8
530623,2009-04-23 00:00:00,2008/2009,10281,12,4,15
499577,2009-04-24 00:00:00,2008/2009,8226,8,4,2
483484,2009-04-24 00:00:00,2008/2009,9748,8,7,1
499570,2009-04-25 00:00:00,2008/2009,8178,5,4,5
530630,2009-04-25 00:00:00,2008/2009,8388,8,4,20
539888,2009-04-25 00:00:00,2008/2009,8533,3,6,7
539884,2009-04-25 00:00:00,2008/2009,8535,11,2,2
489380,2009-04-25 00:00:00,2008/2009,8559,7,2,7
530628,2009-04-25 00:00:00,2008/2009,8634,26,3,3
489375,2009-04-25 00:00:00,2008/2009,8654,8,2,6
489381,2009-04-25 00:00:00,2008/2009,8659,5,3,8
489382,2009-04-25 00:00:00,2008/2009,8667,3,5,8
489376,2009-04-25 00:00:00,2008/2009,8668,7,5,4
499573,2009-04-25 00:00:00,2008/2009,8697,8,4,2
530629,2009-04-25 00:00:00,2008/2009,9783,14,7,11
499571,2009-04-25 00:00:00,2008/2009,9789,5,9,0
499569,2009-04-25 00:00:00,2008/2009,9823,9,2,2
530629,2009-04-25 00:00:00,2008/2009,9864,14,8,10
530630,2009-04-25 00:00:00,2008/2009,9865,10,7,15
489379,2009-04-25 00:00:00,2008/2009,9879,9,3,4
499575,2009-04-25 00:00:00,2008/2009,9904,7,6,1
489373,2009-04-25 00:00:00,2008/2009,10260,14,1,1
530628,2009-04-25 00:00:00,2008/2009,10267,16,7,9
499572,2009-04-25 00:00:00,2008/2009,10269,9,3,2
530627,2009-04-26 00:00:00,2008/2009,8302,17,6,9
530626,2009-04-26 00:00:00,2008/2009,8305,8,10,14
530631,2009-04-26 00:00:00,2008/2009,8315,10,7,15
530624,2009-04-26 00:00:00,2008/2009,8371,8,11,13
499574,2009-04-26 00:00:00,2008/2009,8398,4,1,8
530625,2009-04-26 00:00:00,2008/2009,8479,7,9,16
483485,2009-04-26 00:00:00,2008/2009,8481,4,7,5
539880,2009-04-26 00:00:00,2008/2009,8543,7,4,5
530633,2009-04-26 00:00:00,2008/2009,8558,7,11,14
539883,2009-04-26 00:00:00,2008/2009,8564,13,2,1
483480,2009-04-26 00:00:00,2008/2009,8583,5,6,5
530633,2009-04-26 00:00:00,2008/2009,8603,9,10,13
530627,2009-04-26 00:00:00,2008/2009,8633,24,3,5
483483,2009-04-26 00:00:00,2008/2009,8639,11,4,1
489378,2009-04-26 00:00:00,2008/2009,8655,4,6,6
530625,2009-04-26 00:00:00,2008/2009,8661,10,9,13
483482,2009-04-26 00:00:00,2008/2009,8682,6,3,7
539886,2009-04-26 00:00:00,2008/2009,8690,2,7,7
530631,2009-04-26 00:00:00,2008/2009,8696,10,9,13
483481,2009-04-26 00:00:00,2008/2009,9746,4,0,12
499576,2009-04-26 00:00:00,2008/2009,9788,4,2,8
539887,2009-04-26 00:00:00,2008/2009,9804,6,3,7
489374,2009-04-26 00:00:00,2008/2009,9825,9,5,2
483486,2009-04-26 00:00:00,2008/2009,9831,6,6,3
539881,2009-04-26 00:00:00,2008/2009,9857,3,3,9
530632,2009-04-26 00:00:00,2008/2009,9869,11,0,21
483488,2009-04-26 00:00:00,2008/2009,9874,6,6,4
539885,2009-04-26 00:00:00,2008/2009,9875,8,5,3
539882,2009-04-26 00:00:00,2008/2009,9882,7,6,3
539879,2009-04-26 00:00:00,2008/2009,9888,2,8,6
530632,2009-04-26 00:00:00,2008/2009,9906,14,7,11
483489,2009-04-26 00:00:00,2008/2009,9941,10,5,1
530626,2009-04-26 00:00:00,2008/2009,10205,14,10,8
530624,2009-04-26 00:00:00,2008/2009,10281,12,4,16
489377,2009-04-27 00:00:00,2008/2009,10261,4,6,6
483487,2009-04-29 00:00:00,2008/2009,9851,9,7,0
499585,2009-05-01 00:00:00,2008/2009,9911,4,4,7
483491,2009-05-02 00:00:00,2008/2009,7819,4,6,6
499586,2009-05-02 00:00:00,2008/2009,8295,4,3,7
530641,2009-05-02 00:00:00,2008/2009,8302,17,6,10
530638,2009-05-02 00:00:00,2008/2009,8388,8,4,21
489392,2009-05-02 00:00:00,2008/2009,8455,9,6,2
489388,2009-05-02 00:00:00,2008/2009,8456,11,0,6
489389,2009-05-02 00:00:00,2008/2009,8462,7,3,7
489391,2009-05-02 00:00:00,2008/2009,8528,7,4,5
489387,2009-05-02 00:00:00,2008/2009,8549,5,8,4
489385,2009-05-02 00:00:00,2008/2009,8586,8,5,4
483494,2009-05-02 00:00:00,2008/2009,8592,9,4,3
530640,2009-05-02 00:00:00,2008/2009,8633,25,3,5
530640,2009-05-02 00:00:00,2008/2009,8634,26,4,3
539893,2009-05-02 00:00:00,2008/2009,8636,11,5,0
483493,2009-05-02 00:00:00,2008/2009,8689,4,5,7
499581,2009-05-02 00:00:00,2008/2009,8721,13,1,0
499582,2009-05-02 00:00:00,2008/2009,9810,5,4,5
499578,2009-05-02 00:00:00,2008/2009,9823,9,2,3
483495,2009-05-02 00:00:00,2008/2009,9829,7,3,7
483498,2009-05-02 00:00:00,2008/2009,9853,8,2,6
483492,2009-05-02 00:00:00,2008/2009,9855,6,5,5
539898,2009-05-02 00:00:00,2008/2009,9857,4,3,9
530638,2009-05-02 00:00:00,2008/2009,9864,14,9,10
483499,2009-05-02 00:00:00,2008/2009,9873,8,4,4
499583,2009-05-02 00:00:00,2008/2009,9912,2,6,6
499580,2009-05-02 00:00:00,2008/2009,10189,9,3,2
489390,2009-05-02 00:00:00,2008/2009,10194,9,5,3
530641,2009-05-02 00:00:00,2008/2009,10205,15,10,8
530642,2009-05-03 00:00:00,2008/2009,8305,8,10,15
530636,2009-05-03 00:00:00,2008/2009,8315,11,7,15
530643,2009-05-03 00:00:00,2008/2009,8371,8,12,13
489384,2009-05-03 00:00:00,2008/2009,8472,6,3,8
530643,2009-05-03 00:00:00,2008/2009,8479,7,9,17
539894,2009-05-03 00:00:00,2008/2009,8530,10,1,5
539897,2009-05-03 00:00:00,2008/2009,8535,12,2,2
539891,2009-05-03 00:00:00,2008/2009,8540,12,0,4
539895,2009-05-03 00:00:00,2008/2009,8551,7,5,4
530634,2009-05-03 00:00:00,2008/2009,8558,8,11,14
539890,2009-05-03 00:00:00,2008/2009,8600,8,5,3
530635,2009-05-03 00:00:00,2008/2009,8603,9,10,14
489383,2009-05-03 00:00:00,2008/2009,8650,10,7,0
530642,2009-05-03 00:00:00,2008/2009,8661,11,9,13
539892,2009-05-03 00:00:00,2008/2009,8686,11,3,2
530637,2009-05-03 00:00:00,2008/2009,8696,10,9,14
499584,2009-05-03 00:00:00,2008/2009,8722,3,4,7
530639,2009-05-03 00:00:00,2008/2009,9783,14,8,11
499579,2009-05-03 00:00:00,2008/2009,9790,12,1,1
483490,2009-05-03 00:00:00,2008/2009,9827,11,5,0
483496,2009-05-03 00:00:00,2008/2009,9830,4,7,5
483497,2009-05-03 00:00:00,2008/2009,9847,12,1,3
530637,2009-05-03 00:00:00,2008/2009,9865,11,7,15
530636,2009-05-03 00:00:00,2008/2009,9869,11,0,22
539889,2009-05-03 00:00:00,2008/2009,9885,10,4,2
530635,2009-05-03 00:00:00,2008/2009,9906,15,7,11
539896,2009-05-03 00:00:00,2008/2009,10233,10,4,2
530634,2009-05-03 00:00:00,2008/2009,10267,16,8,9
530639,2009-05-03 00:00:00,2008/2009,10281,12,5,16
489386,2009-05-04 00:00:00,2008/2009,10252,5,9,3
499587,2009-05-08 00:00:00,2008/2009,8178,5,4,6
499591,2009-05-09 00:00:00,2008/2009,8177,11,2,2
499595,2009-05-09 00:00:00,2008/2009,8226,8,4,3
530645,2009-05-09 00:00:00,2008/2009,8302,18,6,10
530650,2009-05-09 00:00:00,2008/2009,8315,11,8,15
499592,2009-05-09 00:00:00,2008/2009,8398,5,1,8
539901,2009-05-09 00:00:00,2008/2009,8543,7,4,6
489400,2009-05-09 00:00:00,2008/2009,8559,7,3,7
530650,2009-05-09 00:00:00,2008/2009,8603,9,10,15
530653,2009-05-09 00:00:00,2008/2009,8633,25,3,6
489395,2009-05-09 00:00:00,2008/2009,8654,8,2,7
489398,2009-05-09 00:00:00,2008/2009,8655,5,6,6
489401,2009-05-09 00:00:00,2008/2009,8659,6,3,8
530645,2009-05-09 00:00:00,2008/2009,8661,12,9,13
489402,2009-05-09 00:00:00,2008/2009,8667,3,5,9
489396,2009-05-09 00:00:00,2008/2009,8668,7,5,5
499588,2009-05-09 00:00:00,2008/2009,9789,6,9,0
489399,2009-05-09 00:00:00,2008/2009,9879,10,3,4
539908,2009-05-09 00:00:00,2008/2009,9882,7,7,3
499593,2009-05-09 00:00:00,2008/2009,9904,8,6,1
530653,2009-05-09 00:00:00,2008/2009,10267,16,8,10
499589,2009-05-09 00:00:00,2008/2009,10269,10,3,2
530644,2009-05-10 00:00:00,2008/2009,8305,8,10,16
530644,2009-05-10 00:00:00,2008/2009,8371,8,12,14
530647,2009-05-10 00:00:00,2008/2009,8388,9,4,21
530646,2009-05-10 00:00:00,2008/2009,8479,8,9,17
539905,2009-05-10 00:00:00,2008/2009,8524,10,1,6
539906,2009-05-10 00:00:00,2008/2009,8529,10,3,4
539903,2009-05-10 00:00:00,2008/2009,8530,10,1,6
539907,2009-05-10 00:00:00,2008/2009,8533,3,6,8
539904,2009-05-10 00:00:00,2008/2009,8551,8,5,4
530651,2009-05-10 00:00:00,2008/2009,8558,9,11,14
539902,2009-05-10 00:00:00,2008/2009,8564,14,2,1
530652,2009-05-10 00:00:00,2008/2009,8634,27,4,3
530648,2009-05-10 00:00:00,2008/2009,8696,10,9,15
499590,2009-05-10 00:00:00,2008/2009,8697,9,4,2
530646,2009-05-10 00:00:00,2008/2009,9783,15,8,11
499594,2009-05-10 00:00:00,2008/2009,9788,4,3,8
539900,2009-05-10 00:00:00,2008/2009,9804,7,3,7
489394,2009-05-10 00:00:00,2008/2009,9825,10,5,2
530648,2009-05-10 00:00:00,2008/2009,9864,14,9,11
530649,2009-05-10 00:00:00,2008/2009,9865,12,7,15
530649,2009-05-10 00:00:00,2008/2009,9869,11,1,22
539899,2009-05-10 00:00:00,2008/2009,9888,3,8,6
530651,2009-05-10 00:00:00,2008/2009,9906,16,7,11
530652,2009-05-10 00:00:00,2008/2009,10205,15,10,9
489393,2009-05-10 00:00:00,2008/2009,10260,15,1,1
530647,2009-05-10 00:00:00,2008/2009,10281,12,5,17
489397,2009-05-11 00:00:00,2008/2009,10261,4,7,6
499604,2009-05-12 00:00:00,2008/2009,8295,4,4,7
499599,2009-05-12 00:00:00,2008/2009,8721,14,1,0
499602,2009-05-12 00:00:00,2008/2009,8722,4,4,7
483503,2009-05-12 00:00:00,2008/2009,9748,8,8,1
499596,2009-05-12 00:00:00,2008/2009,9823,10,2,3
499603,2009-05-13 00:00:00,2008/2009,8398,5,1,9
483504,2009-05-13 00:00:00,2008/2009,8481,5,7,5
489371,2009-05-13 00:00:00,2008/2009,8528,7,5,5
483500,2009-05-13 00:00:00,2008/2009,8583,6,6,5
483502,2009-05-13 00:00:00,2008/2009,8682,6,3,8
483501,2009-05-13 00:00:00,2008/2009,9746,4,0,13
499597,2009-05-13 00:00:00,2008/2009,9790,12,2,1
499600,2009-05-13 00:00:00,2008/2009,9810,5,4,6
483505,2009-05-13 00:00:00,2008/2009,9831,7,6,3
483506,2009-05-13 00:00:00,2008/2009,9851,9,7,1
483509,2009-05-13 00:00:00,2008/2009,9873,9,4,4
483507,2009-05-13 00:00:00,2008/2009,9874,6,7,4
499601,2009-05-13 00:00:00,2008/2009,9912,2,7,6
483508,2009-05-13 00:00:00,2008/2009,9941,10,6,1
499598,2009-05-13 00:00:00,2008/2009,10189,9,3,3
483511,2009-05-16 00:00:00,2008/2009,7819,5,6,6
499610,2009-05-16 00:00:00,2008/2009,8177,12,2,2
499605,2009-05-16 00:00:00,2008/2009,8178,5,5,6
499613,2009-05-16 00:00:00,2008/2009,8226,9,4,3
530663,2009-05-16 00:00:00,2008/2009,8302,19,6,10
530661,2009-05-16 00:00:00,2008/2009,8305,9,10,16
530663,2009-05-16 00:00:00,2008/2009,8371,8,12,15
489406,2009-05-16 00:00:00,2008/2009,8549,5,8,5
489408,2009-05-16 00:00:00,2008/2009,8559,7,4,7
489404,2009-05-16 00:00:00,2008/2009,8586,9,5,4
539918,2009-05-16 00:00:00,2008/2009,8600,9,5,3
530662,2009-05-16 00:00:00,2008/2009,8633,25,3,7
489405,2009-05-16 00:00:00,2008/2009,8668,7,6,5
539912,2009-05-16 00:00:00,2008/2009,8686,11,4,2
483514,2009-05-16 00:00:00,2008/2009,8689,5,5,7
499609,2009-05-16 00:00:00,2008/2009,8697,10,4,2
530661,2009-05-16 00:00:00,2008/2009,9783,16,8,11
499607,2009-05-16 00:00:00,2008/2009,9789,7,9,0
499606,2009-05-16 00:00:00,2008/2009,9790,13,2,1
483510,2009-05-16 00:00:00,2008/2009,9827,12,5,0
483516,2009-05-16 00:00:00,2008/2009,9829,7,3,8
483518,2009-05-16 00:00:00,2008/2009,9847,12,1,4
483519,2009-05-16 00:00:00,2008/2009,9853,8,3,6
483512,2009-05-16 00:00:00,2008/2009,9855,6,6,5
499612,2009-05-16 00:00:00,2008/2009,9904,8,7,1
499611,2009-05-16 00:00:00,2008/2009,9911,4,4,8
489411,2009-05-16 00:00:00,2008/2009,10194,9,5,4
530662,2009-05-16 00:00:00,2008/2009,10205,15,11,9
489403,2009-05-16 00:00:00,2008/2009,10260,16,1,1
489407,2009-05-16 00:00:00,2008/2009,10261,5,7,6
499608,2009-05-16 00:00:00,2008/2009,10269,11,3,2
530656,2009-05-17 00:00:00,2008/2009,8315,12,8,15
530660,2009-05-17 00:00:00,2008/2009,8388,9,5,21
489412,2009-05-17 00:00:00,2008/2009,8455,10,6,2
530660,2009-05-17 00:00:00,2008/2009,8479,8,9,18
539909,2009-05-17 00:00:00,2008/2009,8535,13,2,2
539916,2009-05-17 00:00:00,2008/2009,8540,13,0,4
530656,2009-05-17 00:00:00,2008/2009,8558,9,11,15
483515,2009-05-17 00:00:00,2008/2009,8592,9,5,3
530657,2009-05-17 00:00:00,2008/2009,8603,9,10,16
530658,2009-05-17 00:00:00,2008/2009,8634,27,5,3
539914,2009-05-17 00:00:00,2008/2009,8636,12,5,0
483513,2009-05-17 00:00:00,2008/2009,8639,11,4,2
489409,2009-05-17 00:00:00,2008/2009,8659,7,3,8
530658,2009-05-17 00:00:00,2008/2009,8661,12,9,14
539910,2009-05-17 00:00:00,2008/2009,8690,2,8,7
530659,2009-05-17 00:00:00,2008/2009,8696,10,9,16
483517,2009-05-17 00:00:00,2008/2009,9830,4,7,6
539917,2009-05-17 00:00:00,2008/2009,9857,4,3,10
530654,2009-05-17 00:00:00,2008/2009,9864,15,9,11
530657,2009-05-17 00:00:00,2008/2009,9865,13,7,15
530654,2009-05-17 00:00:00,2008/2009,9869,11,1,23
539911,2009-05-17 00:00:00,2008/2009,9875,9,5,3
539913,2009-05-17 00:00:00,2008/2009,9885,10,5,2
530655,2009-05-17 00:00:00,2008/2009,9906,17,7,11
539915,2009-05-17 00:00:00,2008/2009,10233,11,4,2
530655,2009-05-17 00:00:00,2008/2009,10267,17,8,10
530659,2009-05-17 00:00:00,2008/2009,10281,12,6,17
489410,2009-05-18 00:00:00,2008/2009,8462,7,3,8
539922,2009-05-20 00:00:00,2008/2009,8543,7,4,7
499622,2009-05-23 00:00:00,2008/2009,8295,4,4,8
530664,2009-05-23 00:00:00,2008/2009,8302,19,7,10
530669,2009-05-23 00:00:00,2008/2009,8305,9,11,16
530673,2009-05-23 00:00:00,2008/2009,8315,12,8,16
530670,2009-05-23 00:00:00,2008/2009,8371,8,13,15
530669,2009-05-23 00:00:00,2008/2009,8388,10,5,21
499620,2009-05-23 00:00:00,2008/2009,8398,5,1,10
530668,2009-05-23 00:00:00,2008/2009,8479,8,9,19
483525,2009-05-23 00:00:00,2008/2009,8481,5,8,5
530665,2009-05-23 00:00:00,2008/2009,8558,10,11,15
483520,2009-05-23 00:00:00,2008/2009,8583,7,6,5
530666,2009-05-23 00:00:00,2008/2009,8603,10,10,16
530670,2009-05-23 00:00:00,2008/2009,8634,27,5,4
483523,2009-05-23 00:00:00,2008/2009,8682,6,3,9
530668,2009-05-23 00:00:00,2008/2009,8696,11,9,16
499616,2009-05-23 00:00:00,2008/2009,8721,15,1,0
499619,2009-05-23 00:00:00,2008/2009,8722,4,4,8
483522,2009-05-23 00:00:00,2008/2009,9746,4,0,14
483524,2009-05-23 00:00:00,2008/2009,9748,9,8,1
530664,2009-05-23 00:00:00,2008/2009,9783,16,9,11
499621,2009-05-23 00:00:00,2008/2009,9788,5,3,8
499617,2009-05-23 00:00:00,2008/2009,9810,5,4,7
499614,2009-05-23 00:00:00,2008/2009,9823,11,2,3
483521,2009-05-23 00:00:00,2008/2009,9827,13,5,0
483526,2009-05-23 00:00:00,2008/2009,9831,7,6,4
483527,2009-05-23 00:00:00,2008/2009,9851,10,7,1
530666,2009-05-23 00:00:00,2008/2009,9864,15,9,12
530665,2009-05-23 00:00:00,2008/2009,9865,13,7,16
530667,2009-05-23 00:00:00,2008/2009,9869,12,1,23
483529,2009-05-23 00:00:00,2008/2009,9873,9,4,5
483528,2009-05-23 00:00:00,2008/2009,9874,7,7,4
530673,2009-05-23 00:00:00,2008/2009,9906,18,7,11
499618,2009-05-23 00:00:00,2008/2009,9912,2,7,7
499615,2009-05-23 00:00:00,2008/2009,10189,9,3,4
530672,2009-05-23 00:00:00,2008/2009,10205,16,11,9
530672,2009-05-23 00:00:00,2008/2009,10267,17,8,11
530667,2009-05-23 00:00:00,2008/2009,10281,12,6,18
489418,2009-05-24 00:00:00,2008/2009,8456,12,0,6
489415,2009-05-24 00:00:00,2008/2009,8472,6,3,9
539923,2009-05-24 00:00:00,2008/2009,8524,10,2,6
489422,2009-05-24 00:00:00,2008/2009,8528,7,5,6
539926,2009-05-24 00:00:00,2008/2009,8529,10,4,4
539924,2009-05-24 00:00:00,2008/2009,8530,10,1,7
539919,2009-05-24 00:00:00,2008/2009,8533,3,7,8
539925,2009-05-24 00:00:00,2008/2009,8551,9,5,4
539921,2009-05-24 00:00:00,2008/2009,8564,14,3,1
530671,2009-05-24 00:00:00,2008/2009,8633,25,3,8
489414,2009-05-24 00:00:00,2008/2009,8650,11,7,0
489416,2009-05-24 00:00:00,2008/2009,8654,8,2,8
489419,2009-05-24 00:00:00,2008/2009,8655,6,6,6
530671,2009-05-24 00:00:00,2008/2009,8661,13,9,14
489421,2009-05-24 00:00:00,2008/2009,8667,3,5,10
539927,2009-05-24 00:00:00,2008/2009,9804,7,4,7
489413,2009-05-24 00:00:00,2008/2009,9825,10,5,3
489420,2009-05-24 00:00:00,2008/2009,9879,11,3,4
539920,2009-05-24 00:00:00,2008/2009,9882,8,7,3
539928,2009-05-24 00:00:00,2008/2009,9888,3,9,6
489417,2009-05-24 00:00:00,2008/2009,10252,6,9,3
483530,2009-05-30 00:00:00,2008/2009,7819,6,6,6
530674,2009-05-30 00:00:00,2008/2009,8315,12,8,17
483534,2009-05-30 00:00:00,2008/2009,8592,9,5,4
530681,2009-05-30 00:00:00,2008/2009,8634,27,5,5
483532,2009-05-30 00:00:00,2008/2009,8639,11,5,2
530683,2009-05-30 00:00:00,2008/2009,8661,14,9,14
483533,2009-05-30 00:00:00,2008/2009,8689,5,6,7
530681,2009-05-30 00:00:00,2008/2009,9783,16,9,12
483535,2009-05-30 00:00:00,2008/2009,9830,4,8,6
483536,2009-05-30 00:00:00,2008/2009,9831,7,6,5
483537,2009-05-30 00:00:00,2008/2009,9847,12,1,5
483538,2009-05-30 00:00:00,2008/2009,9853,8,4,6
483531,2009-05-30 00:00:00,2008/2009,9855,6,7,5
530675,2009-05-30 00:00:00,2008/2009,9865,13,7,17
530675,2009-05-30 00:00:00,2008/2009,9906,19,7,11
483539,2009-05-30 00:00:00,2008/2009,9941,10,7,1
530683,2009-05-30 00:00:00,2008/2009,10205,17,11,9
530674,2009-05-30 00:00:00,2008/2009,10267,17,8,12
530680,2009-05-31 00:00:00,2008/2009,8302,20,7,10
530679,2009-05-31 00:00:00,2008/2009,8305,10,11,16
530682,2009-05-31 00:00:00,2008/2009,8371,9,13,15
530680,2009-05-31 00:00:00,2008/2009,8388,10,5,22
530677,2009-05-31 00:00:00,2008/2009,8479,8,9,20
539933,2009-05-31 00:00:00,2008/2009,8535,14,2,2
539932,2009-05-31 00:00:00,2008/2009,8540,14,0,4
530676,2009-05-31 00:00:00,2008/2009,8558,11,11,15
539931,2009-05-31 00:00:00,2008/2009,8600,10,5,3
530684,2009-05-31 00:00:00,2008/2009,8603,10,11,16
530682,2009-05-31 00:00:00,2008/2009,8633,25,3,9
539930,2009-05-31 00:00:00,2008/2009,8636,13,5,0
539938,2009-05-31 00:00:00,2008/2009,8686,12,4,2
539937,2009-05-31 00:00:00,2008/2009,8690,3,8,7
530679,2009-05-31 00:00:00,2008/2009,8696,12,9,16
539934,2009-05-31 00:00:00,2008/2009,9857,5,3,10
530676,2009-05-31 00:00:00,2008/2009,9864,15,10,12
530677,2009-05-31 00:00:00,2008/2009,9869,13,1,23
539936,2009-05-31 00:00:00,2008/2009,9875,9,5,4
539935,2009-05-31 00:00:00,2008/2009,9885,10,6,2
539929,2009-05-31 00:00:00,2008/2009,10233,11,5,2
530684,2009-05-31 00:00:00,2008/2009,10281,12,6,19
674260,2009-08-07 00:00:00,2009/2010,8721,,,
674268,2009-08-08 00:00:00,2009/2010,8165,,,
674266,2009-08-08 00:00:00,2009/2010,8177,,,
674271,2009-08-08 00:00:00,2009/2010,8226,,,
653865,2009-08-08 00:00:00,2009/2010,8583,,,
653876,2009-08-08 00:00:00,2009/2010,8682,,,
674265,2009-08-08 00:00:00,2009/2010,8697,,,
674264,2009-08-08 00:00:00,2009/2010,9789,,,
653881,2009-08-08 00:00:00,2009/2010,9829,,,
653888,2009-08-08 00:00:00,2009/2010,9851,,,
653889,2009-08-08 00:00:00,2009/2010,9853,,,
653869,2009-08-08 00:00:00,2009/2010,9855,,,
653891,2009-08-08 00:00:00,2009/2010,9873,,,
674270,2009-08-08 00:00:00,2009/2010,9905,,,
653883,2009-08-08 00:00:00,2009/2010,10249,,,
674267,2009-08-09 00:00:00,2009/2010,8358,,,
653879,2009-08-09 00:00:00,2009/2010,8639,,,
653866,2009-08-09 00:00:00,2009/2010,9827,,,
674269,2009-08-09 00:00:00,2009/2010,9911,,,
674273,2009-08-15 00:00:00,2009/2010,8178,,,
658582,2009-08-15 00:00:00,2009/2010,8455,,,
658580,2009-08-15 00:00:00,2009/2010,8462,,,
653901,2009-08-15 00:00:00,2009/2010,8481,,,
658579,2009-08-15 00:00:00,2009/2010,8559,,,
653896,2009-08-15 00:00:00,2009/2010,8588,,,
658577,2009-08-15 00:00:00,2009/2010,8602,,,
658578,2009-08-15 00:00:00,2009/2010,8655,,,
658576,2009-08-15 00:00:00,2009/2010,8668,,,
653897,2009-08-15 00:00:00,2009/2010,8689,,,
674278,2009-08-15 00:00:00,2009/2010,8722,,,
653898,2009-08-15 00:00:00,2009/2010,9748,,,
674274,2009-08-15 00:00:00,2009/2010,9790,,,
674277,2009-08-15 00:00:00,2009/2010,9810,,,
674272,2009-08-15 00:00:00,2009/2010,9823,,,
653905,2009-08-15 00:00:00,2009/2010,9847,,,
653909,2009-08-15 00:00:00,2009/2010,9874,,,
674279,2009-08-15 00:00:00,2009/2010,9904,,,
653911,2009-08-15 00:00:00,2009/2010,9941,,,
658581,2009-08-15 00:00:00,2009/2010,10194,,,
658575,2009-08-15 00:00:00,2009/2010,10252,,,
674275,2009-08-15 00:00:00,2009/2010,10269,,,
653895,2009-08-16 00:00:00,2009/2010,4170,,,
658574,2009-08-16 00:00:00,2009/2010,8586,,,
653899,2009-08-16 00:00:00,2009/2010,8592,,,
674280,2009-08-16 00:00:00,2009/2010,9788,,,
653903,2009-08-16 00:00:00,2009/2010,9831,,,
674276,2009-08-16 00:00:00,2009/2010,10189,,,
658571,2009-08-16 00:00:00,2009/2010,10260,,,
658584,2009-08-18 00:00:00,2009/2010,8472,,,
658590,2009-08-18 00:00:00,2009/2010,8528,,,
658589,2009-08-19 00:00:00,2009/2010,8191,,,
658591,2009-08-19 00:00:00,2009/2010,8650,,,
658587,2009-08-19 00:00:00,2009/2010,8658,,,
658588,2009-08-19 00:00:00,2009/2010,8667,,,
674289,2009-08-21 00:00:00,2009/2010,8226,0,1,0
674286,2009-08-22 00:00:00,2009/2010,8165,0,0,1
674284,2009-08-22 00:00:00,2009/2010,8358,0,1,0
658597,2009-08-22 00:00:00,2009/2010,8456,,,
658595,2009-08-22 00:00:00,2009/2010,8472,0,0,1
658602,2009-08-22 00:00:00,2009/2010,8528,0,0,1
704366,2009-08-22 00:00:00,2009/2010,8551,,,
653915,2009-08-22 00:00:00,2009/2010,8583,0,0,1
658599,2009-08-22 00:00:00,2009/2010,8658,1,0,0
658600,2009-08-22 00:00:00,2009/2010,8667,0,0,1
653919,2009-08-22 00:00:00,2009/2010,8682,0,1,0
674285,2009-08-22 00:00:00,2009/2010,8722,0,0,1
674281,2009-08-22 00:00:00,2009/2010,9789,1,0,0
658593,2009-08-22 00:00:00,2009/2010,9825,,,
653923,2009-08-22 00:00:00,2009/2010,9829,1,0,0
653930,2009-08-22 00:00:00,2009/2010,9851,1,0,0
653932,2009-08-22 00:00:00,2009/2010,9853,0,0,1
704353,2009-08-22 00:00:00,2009/2010,9857,,,
653934,2009-08-22 00:00:00,2009/2010,9873,0,0,1
674288,2009-08-22 00:00:00,2009/2010,9905,0,1,0
653926,2009-08-22 00:00:00,2009/2010,10249,0,1,0
658601,2009-08-23 00:00:00,2009/2010,8191,1,0,0
704354,2009-08-23 00:00:00,2009/2010,8530,,,
704361,2009-08-23 00:00:00,2009/2010,8537,,,
704364,2009-08-23 00:00:00,2009/2010,8540,,,
704359,2009-08-23 00:00:00,2009/2010,8543,,,
704368,2009-08-23 00:00:00,2009/2010,8600,,,
704356,2009-08-23 00:00:00,2009/2010,8636,,,
653921,2009-08-23 00:00:00,2009/2010,8639,0,0,1
658596,2009-08-23 00:00:00,2009/2010,8654,,,
674282,2009-08-23 00:00:00,2009/2010,8697,0,0,1
674283,2009-08-23 00:00:00,2009/2010,8721,1,0,0
653916,2009-08-23 00:00:00,2009/2010,9827,1,0,0
653917,2009-08-23 00:00:00,2009/2010,9855,0,0,1
658598,2009-08-23 00:00:00,2009/2010,9879,,,
704357,2009-08-23 00:00:00,2009/2010,9885,,,
674287,2009-08-23 00:00:00,2009/2010,9911,0,1,0
704355,2009-08-23 00:00:00,2009/2010,10233,,,
658594,2009-08-24 00:00:00,2009/2010,8650,1,0,0
674298,2009-08-28 00:00:00,2009/2010,9788,1,0,0
653935,2009-08-29 00:00:00,2009/2010,4170,1,0,0
674291,2009-08-29 00:00:00,2009/2010,8178,1,0,0
684589,2009-08-29 00:00:00,2009/2010,8394,,,
658612,2009-08-29 00:00:00,2009/2010,8455,1,0,0
658609,2009-08-29 00:00:00,2009/2010,8559,0,0,1
