id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,home_team_name,away_team_api_id,away_team_name,home_team_goal,away_team_goal,avg_home_prob,avg_draw_prob,avg_away_prob,home_player_1_name,home_player_1_rating,home_player_1_potential,home_player_2_name,home_player_2_rating,home_player_2_potential,home_player_3_name,home_player_3_rating,home_player_3_potential,home_player_4_name,home_player_4_rating,home_player_4_potential,home_player_5_name,home_player_5_rating,home_player_5_potential,home_player_6_name,home_player_6_rating,home_player_6_potential,home_player_7_name,home_player_7_rating,home_player_7_potential,home_player_8_name,home_player_8_rating,home_player_8_potential,home_player_9_name,home_player_9_rating,home_player_9_potential,home_player_10_name,home_player_10_rating,home_player_10_potential,home_player_11_name,home_player_11_rating,home_player_11_potential,away_player_1_name,away_player_1_rating,away_player_1_potential,away_player_2_name,away_player_2_rating,away_player_2_potential,away_player_3_name,away_player_3_rating,away_player_3_potential,away_player_4_name,away_player_4_rating,away_player_4_potential,away_player_5_name,away_player_5_rating,away_player_5_potential,away_player_6_name,away_player_6_rating,away_player_6_potential,away_player_7_name,away_player_7_rating,away_player_7_potential,away_player_8_name,away_player_8_rating,away_player_8_potential,away_player_9_name,away_player_9_rating,away_player_9_potential,away_player_10_name,away_player_10_rating,away_player_10_potential,away_player_11_name,away_player_11_rating,away_player_11_potential,home_team_wins,home_team_draws,home_team_losses,away_team_wins,away_team_draws,away_team_losses
22164,21518,21518,2009/2010,33,2010-04-18 00:00:00,685138,9783,RC Deportivo de La Coruña,9865,UD Almería,0,0,0.4811599928178075,0.2800393772159381,0.2388006299662544,Daniel Aranzubia,79.0,83.0,Diego Daniel Colotto,75.0,81.0,Ze Castro,74.0,81.0,,,,Laure,71.0,76.0,Sergio,74.0,86.0,Antonio Tomas,74.0,70.0,Pablo Alvarez,73.0,79.0,Juan Rodriguez,77.0,83.0,Andres Guardado,81.0,87.0,Ivan Sanchez Riki,76.0,83.0,Diego Alves,80.0,86.0,Juanma Ortiz,76.0,80.0,Hernan Pellerano,71.0,72.0,Santiago Acasiete,73.0,80.0,Guilherme Santos,67.0,85.0,Modeste M'Bami,75.0,72.0,Hernan Dario Bernardello,71.0,77.0,Fernando Soriano,73.0,80.0,Pablo Piatti,74.0,80.0,Kalu Uche,77.0,80.0,Albert Crusat,75.0,78.0,12.0,7.0,13.0,9.0,10.0,13.0
22165,21518,21518,2009/2010,33,2010-04-18 00:00:00,685140,8633,Real Madrid CF,10267,Valencia CF,2,0,0.6716709634814996,0.2020065831865914,0.1263224533319089,Iker Casillas,90.0,92.0,Marcelo,79.0,83.0,Raul Albiol,83.0,88.0,Sergio Ramos,85.0,90.0,Alvaro Arbeloa,80.0,81.0,Xabi Alonso,84.0,87.0,Fernando Gago,78.0,87.0,Jose Maria Guti,82.0,85.0,Rafael van der Vaart,84.0,89.0,Gonzalo Higuain,84.0,87.0,Cristiano Ronaldo,89.0,93.0,Cesar Sanchez,77.0,80.0,Bruno Saltor,77.0,79.0,Hedwiges Maduro,75.0,84.0,Alexis,79.0,86.0,Jordi Alba,74.0,82.0,David Albelda,79.0,83.0,Ever Banega,82.0,86.0,Pablo Hernandez,80.0,83.0,David Silva,86.0,90.0,Juan Mata,82.0,88.0,David Villa,88.0,91.0,26.0,2.0,4.0,17.0,8.0,7.0
22166,21518,21518,2009/2010,33,2010-04-18 00:00:00,685143,8315,Athletic Club de Bilbao,8394,Real Zaragoza,0,0,0.5313088738622583,0.265873312425551,0.2028178137121906,Gorka Iraizoz Moreno,79.0,84.0,Andoni Iraola,79.0,81.0,Mikel San Jose,73.0,73.0,Fernando Amorebieta,79.0,80.0,Xabier Aranburu Castillo,68.0,75.0,Markel Susaeta,76.0,79.0,Carlos Gurpegi,73.0,77.0,Javier Martinez,78.0,82.0,Igor Gabilondo,72.0,76.0,Oscar de Marcos,69.0,76.0,Fernando Llorente,80.0,85.0,Roberto,70.0,73.0,Leonardo Ponzio,74.0,81.0,Jiri Jarosik,73.0,88.0,Pablo Amo,71.0,80.0,Javier Paredes,69.0,77.0,Jose Gomes de Moraes Edmilson,75.0,83.0,Gabi,73.0,85.0,Ander Herrera,70.0,83.0,Abel Aguilar,74.0,78.0,Eliseu,75.0,77.0,Humberto Suazo,77.0,82.0,14.0,6.0,12.0,8.0,9.0,15.0
22167,21518,21518,2009/2010,33,2010-04-19 00:00:00,685145,8661,RCD Mallorca,8371,CA Osasuna,2,0,0.5779764117186919,0.2555007437163258,0.1665228445649824,Dudu Aouate,78.0,81.0,Jose Miguel Josemi,68.0,68.0,Jose Carlos Nunes,78.0,80.0,Ruben,74.0,75.0,Ayoze Diaz Diaz,74.0,76.0,Felipe Mattioni Rohde,71.0,86.0,Borja Valero,80.0,82.0,Marti Soler,75.0,80.0,Fernando Varela,73.0,76.0,Victor Casadesus,73.0,76.0,Aritz Aduriz,79.0,81.0,Ricardo,75.0,79.0,Cesar Azpilicueta,73.0,80.0,Miguel Flano,76.0,77.0,Jose Josetxo,75.0,76.0,Nacho Monreal,75.0,82.0,Krisztian Vadocz,70.0,74.0,Patxi Martinez Punal,74.0,79.0,Juanfran,75.0,77.0,Masoud Shojaei,76.0,84.0,Javier Camunas,76.0,77.0,Carlos Reina Aranda,74.0,75.0,15.0,7.0,10.0,10.0,8.0,14.0
22168,21518,21518,2009/2010,34,2010-04-25 00:00:00,685146,9869,Real Sporting de Gijón,10281,Real Valladolid,0,2,0.4199109373050345,0.2865482801873302,0.2935407825076351,Juan Pablo,76.0,78.0,Lora,69.0,72.0,Alberto Botia,74.0,78.0,Gregory Arnolin,76.0,78.0,Roberto Canella,73.0,79.0,Milan Smiljanic,62.0,64.0,Alberto Rivera,75.0,76.0,Luis Moran,73.0,75.0,Miguel Angel de las Cuevas,76.0,77.0,Diego Castro,77.0,79.0,David Barral,76.0,79.0,Jacobo,69.0,70.0,Pedro Lopez,75.0,78.0,Henrique Sereno,70.0,73.0,Nivaldo,72.0,72.0,Asier del Horno,72.0,78.0,Nauzet Aleman,73.0,76.0,Pele,73.0,83.0,Javier Baraja,71.0,78.0,Antonio Barragan,70.0,77.0,Diego Costa,76.0,82.0,Manucho,74.0,80.0,9.0,10.0,14.0,5.0,14.0,14.0
22169,21518,21518,2009/2010,34,2010-04-25 00:00:00,685147,8305,Getafe CF,8302,Sevilla FC,4,3,0.3425530877851188,0.2826055068939435,0.3748414053209376,Jordi Codina,75.0,77.0,David Cortes,75.0,77.0,Cata Diaz,80.0,86.0,Rafa Lopez,74.0,75.0,Mane,76.0,79.0,Derek Boateng,75.0,75.0,Fabio Celestini,75.0,78.0,Pedro Leon,79.0,82.0,Adrian Gonzalez,69.0,79.0,Jaime Gavilan,77.0,88.0,Miku,72.0,78.0,Andres Palop,83.0,90.0,Marius Stankevicius,73.0,76.0,Cala,64.0,69.0,Julien Escude,81.0,82.0,Fernando Navarro,77.0,79.0,Jesus Navas,84.0,90.0,Renato,79.0,80.0,Didier Zokora,80.0,82.0,Adriano,78.0,86.0,Luis Fabiano,85.0,86.0,Frederic Kanoute,83.0,85.0,14.0,5.0,14.0,16.0,6.0,11.0
22170,21518,21518,2009/2010,34,2010-04-25 00:00:00,685148,9906,Atlético Madrid,9867,CD Tenerife,3,1,0.5392392160246502,0.2563742002332676,0.2043865837420823,David De Gea,71.0,75.0,Juan Valera,73.0,82.0,Luis Perea,75.0,84.0,Alvaro Dominguez,70.0,74.0,Antonio Lopez,73.0,81.0,Eduardo Salvio,74.0,85.0,Ignacio Camacho,73.0,83.0,Tiago,78.0,84.0,Jose Antonio Reyes,79.0,85.0,Sergio Aguero,84.0,90.0,Jose Manuel Jurado,80.0,83.0,Sergio Aragones,75.0,65.0,Marc Bertran,72.0,72.0,Pablo Sicilia,68.0,70.0,,,,Hector Sanchez,64.0,72.0,Roman Martinez,70.0,70.0,Mikel Alonso,73.0,76.0,Juanlu,72.0,73.0,Alejandro Alfaro,75.0,78.0,Ayoze Garcia Perez,71.0,74.0,Nino,76.0,79.0,11.0,7.0,15.0,8.0,8.0,17.0
22171,21518,21518,2009/2010,34,2010-04-25 00:00:00,685149,8696,Racing Santander,10205,Villarreal CF,1,2,0.3261396911639681,0.2827101342985819,0.3911501745374499,Fabio Coltorti,73.0,82.0,Jose Angel Crespo,67.0,77.0,Oriol,69.0,63.0,Marc Torrejon Moya,74.0,80.0,Christian Fernandez,67.0,68.0,Pape Kouli Diop,68.0,74.0,Gonzalo Colsa,76.0,80.0,Manuel Arana,74.0,78.0,Sergio Canales,75.0,88.0,Oscar Serrano,76.0,80.0,Mohammed Tchite,75.0,79.0,Diego Lopez,84.0,85.0,Angel Lopez,74.0,78.0,Gonzalo Rodriguez,78.0,84.0,Diego Godin,78.0,80.0,Joan Capdevila,80.0,83.0,Ariel Ibagaza,79.0,82.0,Bruno Soriano,76.0,77.0,Cani,77.0,82.0,Nilmar,80.0,86.0,Joseba Llorente,78.0,82.0,Giuseppe Rossi,83.0,86.0,8.0,12.0,13.0,14.0,7.0,12.0
22172,21518,21518,2009/2010,34,2010-04-24 00:00:00,685150,8634,FC Barcelona,9868,Xerez Club Deportivo,3,1,0.85317117704711,0.1049628565748527,0.0418659663780371,Victor Valdes,84.0,85.0,Carles Puyol,88.0,90.0,,,,Rafael Marquez,83.0,87.0,Maxwell,79.0,84.0,Xavi Hernandez,87.0,90.0,Yaya Toure,83.0,87.0,Seydou Keita,82.0,85.0,Jeffren Suarez,72.0,81.0,Zlatan Ibrahimovic,88.0,90.0,Thierry Henry,83.0,90.0,Renan,76.0,82.0,Jesus Perez Francis,72.0,72.0,"Leandro Gioda,28",71.0,74.0,Artiles Oliva Aythami,72.0,77.0,Jose Manuel Casado,68.0,74.0,Victor Sanchez Mata,67.0,74.0,Sidi Yaya Keita,66.0,72.0,Fabian Orellana,72.0,84.0,David Prieto,69.0,75.0,Emiliano Daniel Armenteros,69.0,78.0,Mario Bermejo,70.0,76.0,26.0,6.0,1.0,6.0,9.0,18.0
22173,21518,21518,2009/2010,34,2010-04-25 00:00:00,685151,9865,UD Almería,8558,RCD Espanyol,0,1,0.4273157367806401,0.2991854672265217,0.2734987959928381,Diego Alves,80.0,86.0,Michel,67.0,75.0,Chico,75.0,76.0,Santiago Acasiete,73.0,80.0,Domingo Cisma,71.0,74.0,Modeste M'Bami,75.0,72.0,Hernan Dario Bernardello,71.0,77.0,Albert Crusat,75.0,78.0,Fernando Soriano,73.0,80.0,Pablo Piatti,74.0,80.0,Kalu Uche,77.0,80.0,Carlos Kameni,81.0,87.0,Francisco Chica,71.0,80.0,Nicolas Pareja,77.0,79.0,Victor Ruiz,64.0,74.0,Didac Vila,56.0,63.0,Juan Forlin,72.0,78.0,Hurtado Perez Moises,78.0,79.0,Luis Garcia,77.0,84.0,Joan Verdu,75.0,86.0,Jose Maria Callejon,71.0,79.0,Pablo Osvaldo,75.0,85.0,9.0,11.0,13.0,9.0,11.0,13.0
22174,21518,21518,2009/2010,34,2010-04-24 00:00:00,685152,10267,Valencia CF,9783,RC Deportivo de La Coruña,1,0,0.650754564294752,0.2210576062888495,0.1281878294163984,Cesar Sanchez,77.0,80.0,Pablo Hernandez,80.0,83.0,Alexis,79.0,86.0,Hedwiges Maduro,75.0,84.0,Jordi Alba,74.0,82.0,David Albelda,79.0,83.0,Ever Banega,82.0,86.0,Joaquin,80.0,87.0,David Silva,86.0,90.0,Vicente,79.0,74.0,David Villa,88.0,91.0,Daniel Aranzubia,79.0,83.0,Manuel Pablo,77.0,85.0,Ze Castro,74.0,81.0,Piscu,67.0,74.0,Laure,71.0,76.0,Sergio,74.0,86.0,Antonio Tomas,74.0,70.0,Pablo Alvarez,73.0,79.0,Adrian Lopez,73.0,82.0,Juan Rodriguez,77.0,83.0,Ivan Sanchez Riki,76.0,83.0,17.0,8.0,8.0,12.0,8.0,13.0
22175,21518,21518,2009/2010,34,2010-04-24 00:00:00,685153,8394,Real Zaragoza,8633,Real Madrid CF,1,2,0.1011620761342146,0.1818376126418505,0.7170003112239348,Roberto,70.0,73.0,Leonardo Ponzio,74.0,81.0,Jiri Jarosik,73.0,88.0,Matteo Contini,73.0,75.0,Ivan Obradovic,73.0,79.0,Jose Gomes de Moraes Edmilson,75.0,83.0,Gabi,73.0,85.0,Ander Herrera,70.0,83.0,Abel Aguilar,74.0,78.0,Eliseu,75.0,77.0,Humberto Suazo,77.0,82.0,Iker Casillas,90.0,92.0,Alvaro Arbeloa,80.0,81.0,Sergio Ramos,85.0,90.0,Ezequiel Garay,81.0,85.0,Marcelo,79.0,83.0,Fernando Gago,78.0,87.0,Xabi Alonso,84.0,87.0,Jose Maria Guti,82.0,85.0,Rafael van der Vaart,84.0,89.0,Gonzalo Higuain,84.0,87.0,Cristiano Ronaldo,89.0,93.0,8.0,10.0,15.0,27.0,2.0,4.0
22176,21518,21518,2009/2010,34,2010-04-26 00:00:00,685154,8371,CA Osasuna,8315,Athletic Club de Bilbao,0,0,0.3787838538584233,0.2934166460785096,0.327799500063067,Ricardo,75.0,79.0,Cesar Azpilicueta,73.0,80.0,Roversio,72.0,74.0,Sergio Fernandez,72.0,76.0,Jon Echaide,64.0,70.0,,,,Patxi Martinez Punal,74.0,79.0,Juanfran,75.0,77.0,Carlos Reina Aranda,74.0,75.0,Javier Camunas,76.0,77.0,Walter Pandiani,77.0,86.0,Gorka Iraizoz Moreno,79.0,84.0,Ustaritz,73.0,73.0,Mikel San Jose,73.0,73.0,Fernando Amorebieta,79.0,80.0,Koikili Campo,71.0,73.0,Javier Martinez,78.0,82.0,Carlos Gurpegi,73.0,77.0,Ander Iturraspe,58.0,65.0,Francisco Navarro Yeste,77.0,77.0,Gaizka Toquero,70.0,76.0,Fernando Llorente,80.0,85.0,10.0,8.0,15.0,14.0,7.0,12.0
22177,21518,21518,2009/2010,34,2010-04-25 00:00:00,685155,8661,RCD Mallorca,9864,Málaga CF,1,1,0.6255492717107553,0.2333622017583201,0.1410885265309246,Dudu Aouate,78.0,81.0,Felipe Mattioni Rohde,71.0,86.0,Jose Carlos Nunes,78.0,80.0,Ruben,74.0,75.0,Ayoze Diaz Diaz,74.0,76.0,Fernando Varela,73.0,76.0,Borja Valero,80.0,82.0,Marti Soler,75.0,80.0,Gonzalo Castro,78.0,83.0,Victor Casadesus,73.0,76.0,Aritz Aduriz,79.0,81.0,Gustavo Adolfo Munua,73.0,81.0,Jesus Gamez,77.0,78.0,Milan Stepanov,71.0,80.0,Helder Rosario,72.0,75.0,Patrick Mtiliga,68.0,73.0,Juanito,73.0,80.0,Antonio Apono,76.0,77.0,Fernando,73.0,77.0,Nabil Baha,73.0,76.0,Duda,79.0,80.0,Felipe Caicedo,73.0,81.0,16.0,7.0,10.0,7.0,12.0,14.0
22178,21518,21518,2009/2010,35,2010-05-01 00:00:00,685156,9864,Málaga CF,9869,Real Sporting de Gijón,1,1,0.506157421244826,0.2749043362688777,0.2189382424862962,Gustavo Adolfo Munua,73.0,81.0,Jesus Gamez,77.0,78.0,Ivan Gonzalez,67.0,73.0,Juanito,73.0,80.0,Patrick Mtiliga,68.0,73.0,,,,Antonio Apono,76.0,77.0,Fernando,73.0,77.0,Selim Benachour,71.0,76.0,Duda,79.0,80.0,Nabil Baha,73.0,76.0,Juan Pablo,76.0,78.0,Lora,69.0,72.0,Alberto Botia,74.0,78.0,Gregory Arnolin,76.0,78.0,Jose Angel,62.0,75.0,Diego Camacho,71.0,78.0,Alberto Rivera,75.0,76.0,Rafael Sastre,68.0,71.0,Luis Moran,73.0,75.0,Diego Castro,77.0,79.0,David Barral,76.0,79.0,7.0,13.0,14.0,9.0,10.0,15.0
22179,21518,21518,2009/2010,35,2010-05-01 00:00:00,685157,10281,Real Valladolid,8305,Getafe CF,0,0,0.3880062276132042,0.2834815378335003,0.3285122345532953,Jacobo,69.0,70.0,Luis Prieto,73.0,76.0,Henrique Sereno,70.0,73.0,Nivaldo,72.0,72.0,Antonio Barragan,70.0,77.0,Nauzet Aleman,73.0,76.0,Javier Baraja,71.0,78.0,Pele,73.0,83.0,Borja Fernandez,74.0,80.0,Diego Costa,76.0,82.0,Manucho,74.0,80.0,Jordi Codina,75.0,77.0,David Cortes,75.0,77.0,Cata Diaz,80.0,86.0,Rafa Lopez,74.0,75.0,Mane,76.0,79.0,Derek Boateng,75.0,75.0,Fabio Celestini,75.0,78.0,Pedro Leon,79.0,82.0,Adrian Gonzalez,69.0,79.0,Jaime Gavilan,77.0,88.0,Miku,72.0,78.0,6.0,14.0,14.0,15.0,5.0,14.0
22180,21518,21518,2009/2010,35,2010-05-02 00:00:00,685158,8302,Sevilla FC,9906,Atlético Madrid,3,1,0.6660502985348153,0.2014380923481056,0.1325116091170789,Andres Palop,83.0,90.0,Abdoulay Konko,75.0,80.0,Federico Fazio,74.0,83.0,Julien Escude,81.0,82.0,Fernando Navarro,77.0,79.0,Jesus Navas,84.0,90.0,Renato,79.0,80.0,Didier Zokora,80.0,82.0,Adriano,78.0,86.0,Luis Fabiano,85.0,86.0,Alvaro Negredo,81.0,86.0,David De Gea,71.0,75.0,Juan Valera,73.0,82.0,Luis Perea,75.0,84.0,Alvaro Dominguez,70.0,74.0,,,,Tiago,78.0,84.0,Ignacio Camacho,73.0,83.0,Eduardo Salvio,74.0,85.0,Jose Manuel Jurado,80.0,83.0,Jose Antonio Reyes,79.0,85.0,Sergio Aguero,84.0,90.0,16.0,6.0,12.0,12.0,7.0,15.0
22181,21518,21518,2009/2010,35,2010-05-01 00:00:00,685159,9867,CD Tenerife,8696,Racing Santander,2,1,0.4442625217989452,0.2813347933605953,0.2744026848404595,Sergio Aragones,75.0,65.0,Marc Bertran,72.0,72.0,,,,Pablo Sicilia,68.0,70.0,Hector Sanchez,64.0,72.0,Roman Martinez,70.0,70.0,Ricardo Leon,75.0,76.0,Juanlu,72.0,73.0,Alejandro Alfaro,75.0,78.0,Ayoze Garcia Perez,71.0,74.0,Nino,76.0,79.0,Fabio Coltorti,73.0,82.0,Pablo Pinillos,70.0,81.0,Oriol,69.0,63.0,Marc Torrejon Moya,74.0,80.0,Christian Fernandez,67.0,68.0,Mehdi Lacen,75.0,76.0,Gonzalo Colsa,76.0,80.0,Manuel Arana,74.0,78.0,Sergio Canales,75.0,88.0,Toni Moral,70.0,74.0,Mohammed Tchite,75.0,79.0,8.0,8.0,18.0,8.0,12.0,14.0
22182,21518,21518,2009/2010,35,2010-05-01 00:00:00,685160,10205,Villarreal CF,8634,FC Barcelona,1,4,0.1630717487576143,0.2367796559283758,0.6001485953140099,Diego Lopez,84.0,85.0,Angel Lopez,74.0,78.0,Gonzalo Rodriguez,78.0,84.0,Diego Godin,78.0,80.0,Joan Capdevila,80.0,83.0,Cani,77.0,82.0,Ariel Ibagaza,79.0,82.0,Bruno Soriano,76.0,77.0,Santi Cazorla,81.0,86.0,Nilmar,80.0,86.0,Giuseppe Rossi,83.0,86.0,Victor Valdes,84.0,85.0,Daniel Alves,86.0,90.0,Carles Puyol,88.0,90.0,Gerard Pique,84.0,88.0,Maxwell,79.0,84.0,Xavi Hernandez,87.0,90.0,Sergio Busquets,78.0,84.0,Seydou Keita,82.0,85.0,Lionel Messi,90.0,94.0,Bojan Krkic,78.0,88.0,Pedro Rodriguez,78.0,82.0,15.0,7.0,12.0,27.0,6.0,1.0
22183,21518,21518,2009/2010,35,2010-05-01 00:00:00,685161,9868,Xerez Club Deportivo,9865,UD Almería,2,1,0.3855144002245861,0.2841498353180293,0.3303357644573845,Renan,76.0,82.0,Jesus Mendoza,69.0,70.0,David Prieto,69.0,75.0,Jesus Perez Francis,72.0,72.0,Fabian Orellana,72.0,84.0,Vicente Moreno,68.0,75.0,Sidi Yaya Keita,66.0,72.0,Victor Sanchez Mata,67.0,74.0,Emiliano Daniel Armenteros,69.0,78.0,Carlos Calvo,71.0,73.0,Mario Bermejo,70.0,76.0,Diego Alves,80.0,86.0,Juanma Ortiz,76.0,80.0,Chico,75.0,76.0,Santiago Acasiete,73.0,80.0,Guilherme Santos,67.0,85.0,Modeste M'Bami,75.0,72.0,Hernan Dario Bernardello,71.0,77.0,Fabian Vargas,74.0,83.0,Fernando Soriano,73.0,80.0,Pablo Piatti,74.0,80.0,Kalu Uche,77.0,80.0,6.0,9.0,19.0,9.0,11.0,14.0
22184,21518,21518,2009/2010,35,2010-05-01 00:00:00,685162,8558,RCD Espanyol,10267,Valencia CF,0,2,0.3262462886155788,0.2856009703864403,0.3881527409979808,Carlos Kameni,81.0,87.0,Jordi Amat,58.0,75.0,Facundo Sebastian Roncaglia,72.0,78.0,Victor Ruiz,64.0,74.0,Didac Vila,56.0,63.0,Joan Verdu,75.0,86.0,Hurtado Perez Moises,78.0,79.0,Luis Garcia,77.0,84.0,Ivan Alonso,75.0,79.0,Jose Maria Callejon,71.0,79.0,Pablo Osvaldo,75.0,85.0,Cesar Sanchez,77.0,80.0,Miguel,77.0,83.0,Hedwiges Maduro,75.0,84.0,Carlos Marchena,82.0,85.0,Jordi Alba,74.0,82.0,Manuel Fernandes,79.0,87.0,David Albelda,79.0,83.0,Ever Banega,82.0,86.0,Joaquin,80.0,87.0,David Villa,88.0,91.0,Vicente,79.0,74.0,10.0,11.0,13.0,18.0,8.0,8.0
22185,21518,21518,2009/2010,35,2010-05-01 00:00:00,685163,9783,RC Deportivo de La Coruña,8394,Real Zaragoza,0,1,0.3888947132386424,0.2826983183344673,0.3284069684268902,Daniel Aranzubia,79.0,83.0,Manuel Pablo,77.0,85.0,David Rochela,63.0,84.0,Alberto Lopo,80.0,84.0,,,,Juan Rodriguez,77.0,83.0,Sergio,74.0,86.0,Juca,73.0,78.0,Ivan Perez,72.0,67.0,Lassad Nouioui,72.0,82.0,Ivan Sanchez Riki,76.0,83.0,Roberto,70.0,73.0,Leonardo Ponzio,74.0,81.0,Jiri Jarosik,73.0,88.0,Pablo Amo,71.0,80.0,Ivan Obradovic,73.0,79.0,Jose Gomes de Moraes Edmilson,75.0,83.0,Gabi,73.0,85.0,Abel Aguilar,74.0,78.0,Ander Herrera,70.0,83.0,Angel Lafita,77.0,81.0,Adrian Colunga,72.0,80.0,12.0,8.0,14.0,8.0,10.0,16.0
22186,21518,21518,2009/2010,35,2010-05-02 00:00:00,685164,8633,Real Madrid CF,8371,CA Osasuna,3,2,0.8307386621229917,0.1178570680729942,0.051404269804014,Iker Casillas,90.0,92.0,Alvaro Arbeloa,80.0,81.0,Raul Albiol,83.0,88.0,Sergio Ramos,85.0,90.0,Marcelo,79.0,83.0,Fernando Gago,78.0,87.0,Xabi Alonso,84.0,87.0,Esteban Granero,78.0,83.0,Kaka,87.0,92.0,Gonzalo Higuain,84.0,87.0,Cristiano Ronaldo,89.0,93.0,Ricardo,75.0,79.0,Cesar Azpilicueta,73.0,80.0,Roversio,72.0,74.0,Sergio Fernandez,72.0,76.0,Nacho Monreal,75.0,82.0,,,,Javad Nekounam,79.0,83.0,Juanfran,75.0,77.0,Krisztian Vadocz,70.0,74.0,Javier Camunas,76.0,77.0,Carlos Reina Aranda,74.0,75.0,28.0,2.0,4.0,10.0,9.0,15.0
22187,21518,21518,2009/2010,35,2010-05-02 00:00:00,685165,8315,Athletic Club de Bilbao,8661,RCD Mallorca,1,3,0.4609400940147956,0.2789258935948372,0.260134012390367,Gorka Iraizoz Moreno,79.0,84.0,Andoni Iraola,79.0,81.0,Mikel San Jose,73.0,73.0,Fernando Amorebieta,79.0,80.0,Koikili Campo,71.0,73.0,Carlos Gurpegi,73.0,77.0,Ander Iturraspe,58.0,65.0,Javier Martinez,78.0,82.0,Igor Gabilondo,72.0,76.0,Gaizka Toquero,70.0,76.0,Fernando Llorente,80.0,85.0,Dudu Aouate,78.0,81.0,Jose Miguel Josemi,68.0,68.0,Jose Carlos Nunes,78.0,80.0,Ruben,74.0,75.0,Ayoze Diaz Diaz,74.0,76.0,Julio Alvarez,76.0,77.0,Borja Valero,80.0,82.0,Marti Soler,75.0,80.0,Gonzalo Castro,78.0,83.0,Pierre Webo,75.0,78.0,Aritz Aduriz,79.0,81.0,14.0,8.0,12.0,16.0,8.0,10.0
22188,21518,21518,2009/2010,36,2010-05-04 00:00:00,685166,8305,Getafe CF,9869,Real Sporting de Gijón,1,1,0.5949573371149244,0.2468158225083668,0.1582268403767087,Jordi Codina,75.0,77.0,Miguel Torres,74.0,83.0,Cata Diaz,80.0,86.0,Rafa Lopez,74.0,75.0,Mane,76.0,79.0,Francisco Javier Casquero,76.0,84.0,Derek Boateng,75.0,75.0,Pedro Leon,79.0,82.0,Adrian Gonzalez,69.0,79.0,Jaime Gavilan,77.0,88.0,Roberto Soldado,80.0,84.0,Juan Pablo,76.0,78.0,Rafael Sastre,68.0,71.0,Ivan Hernandez,72.0,76.0,Gregory Arnolin,76.0,78.0,Jose Angel,62.0,75.0,Diego Camacho,71.0,78.0,Alberto Rivera,75.0,76.0,Lora,69.0,72.0,Carmelo Gonzalez,74.0,77.0,Miguel Angel de las Cuevas,76.0,77.0,Mate Bilic,76.0,79.0,15.0,6.0,14.0,9.0,11.0,15.0
22189,21518,21518,2009/2010,36,2010-05-05 00:00:00,685167,9906,Atlético Madrid,10281,Real Valladolid,3,1,0.4622353783340063,0.2749321907948146,0.2628324308711789,David De Gea,71.0,75.0,Juan Valera,73.0,82.0,Tomas Ujfalusi,78.0,84.0,Juanito,76.0,83.0,,,,Eduardo Salvio,74.0,85.0,Paulo Assuncao,77.0,80.0,Tiago,78.0,84.0,Simao,83.0,86.0,Jose Manuel Jurado,80.0,83.0,Diego Forlan,85.0,87.0,Jacobo,69.0,70.0,Pedro Lopez,75.0,78.0,Luis Prieto,73.0,76.0,Henrique Sereno,70.0,73.0,Nivaldo,72.0,72.0,Antonio Barragan,70.0,77.0,Pele,73.0,83.0,Borja Fernandez,74.0,80.0,Javier Baraja,71.0,78.0,Diego Costa,76.0,82.0,Manucho,74.0,80.0,12.0,7.0,16.0,6.0,15.0,14.0
22190,21518,21518,2009/2010,36,2010-05-05 00:00:00,685168,8696,Racing Santander,8302,Sevilla FC,1,5,0.2994729568516088,0.2782673333858505,0.4222597097625405,Fabio Coltorti,73.0,82.0,Nasief Morris,75.0,78.0,Jose Moraton,70.0,75.0,Marc Torrejon Moya,74.0,80.0,Pablo Pinillos,70.0,81.0,Gonzalo Colsa,76.0,80.0,Pape Kouli Diop,68.0,74.0,Mehdi Lacen,75.0,76.0,Manuel Arana,74.0,78.0,Ivan Bolado,64.0,76.0,Sergio Canales,75.0,88.0,Andres Palop,83.0,90.0,Abdoulay Konko,75.0,80.0,Federico Fazio,74.0,83.0,Julien Escude,81.0,82.0,Adriano,78.0,86.0,Jesus Navas,84.0,90.0,Didier Zokora,80.0,82.0,Renato,79.0,80.0,Diego Capel,79.0,87.0,Frederic Kanoute,83.0,85.0,Alvaro Negredo,81.0,86.0,8.0,12.0,15.0,17.0,6.0,12.0
22191,21518,21518,2009/2010,36,2010-05-04 00:00:00,685169,8634,FC Barcelona,9867,CD Tenerife,4,1,0.8773491819197425,0.0871793237097005,0.0354714943705568,Victor Valdes,84.0,85.0,Daniel Alves,86.0,90.0,Carles Puyol,88.0,90.0,Gerard Pique,84.0,88.0,Maxwell,79.0,84.0,Xavi Hernandez,87.0,90.0,Yaya Toure,83.0,87.0,Seydou Keita,82.0,85.0,Lionel Messi,90.0,94.0,Zlatan Ibrahimovic,88.0,90.0,Bojan Krkic,78.0,88.0,Sergio Aragones,75.0,65.0,,,,Ezequiel Luna,71.0,65.0,Pablo Sicilia,68.0,70.0,Hector Sanchez,64.0,72.0,Mikel Alonso,73.0,76.0,"Manuel Lara Martinez,26",69.0,72.0,Roman Martinez,70.0,70.0,Juanlu,72.0,73.0,Daniel Kome,74.0,75.0,Alejandro Alfaro,75.0,78.0,28.0,6.0,1.0,9.0,8.0,18.0
